rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond   | size  | stmt
1       | 0.26        | 5.946          | 0.6496      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.243          | 0.6851      | 0.028       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.203          | 0.6807      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.769          | 0.7387      | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.102          | 0.866       | 0.028       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.445          | 0.702       | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.412          | 0.8007      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.727          | 0.7313      | 0.035       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.786          | 0.7377      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.814          | 0.7412      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.143          | 0.6747      | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.875          | 0.6415      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.65           | 0.8248      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.897          | 0.6442      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.978          | 0.6531      | 0.029       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.997          | 0.6555      | 0.032       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.057          | 0.6568      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.905          | 0.6453      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.526          | 0.6107      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.283          | 0.6828      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.85           | 0.6409      | 0.03        | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.92           | 0.6463      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.178          | 0.6721      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.004          | 0.6547      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.911          | 0.6455      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.598          | 0.7146      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.899          | 0.6444      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.012          | 0.6555      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.91           | 0.6483      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.912          | 0.6543      | 0.034       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.514          | 0.7022      | 0.024       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.885          | 0.6425      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.866          | 0.6439      | 0.031       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.86           | 0.6407      | 0.027       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.015          | 0.6565      | 0.028       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.904          | 0.6449      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.76           | 0.6301      | 0.024       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.906          | 0.6461      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.913          | 0.6458      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.901          | 0.6444      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.842          | 0.639       | 0.027       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.588          | 0.6135      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.864          | 0.6417      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.12           | 0.6663      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.937          | 0.6482      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.504          | 0.605       | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.9            | 0.6446      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.973          | 0.6518      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.744          | 0.6286      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.777          | 0.6325      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.823          | 0.6373      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.893          | 0.6432      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.791          | 0.6381      | 0.035       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.687          | 0.6227      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.78           | 0.6316      | 0.027       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.812          | 0.6353      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.843          | 0.6389      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.77           | 0.6316      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.388          | 0.694       | 0.029       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.781          | 0.6291      | 0.024       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.794          | 0.6325      | 0.041       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.813          | 0.6361      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.816          | 0.6363      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.787          | 0.6355      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.827          | 0.6371      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.844          | 0.6393      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.868          | 0.6416      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.811          | 0.6353      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.981          | 0.6532      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.81           | 0.6353      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.84           | 0.6385      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.853          | 0.6402      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.856          | 0.6402      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.793          | 0.6382      | 0.035       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.765          | 0.6312      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.041          | 0.661       | 0.029       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.782          | 0.6328      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.76           | 0.6305      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.79           | 0.6331      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.805          | 0.6358      | 0.027       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.802          | 0.6346      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.389          | 0.5932      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.775          | 0.6338      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.765          | 0.6305      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.81           | 0.6353      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.804          | 0.6349      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.779          | 0.6398      | 0.04        | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.786          | 0.6329      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.89           | 0.6434      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.898          | 0.6451      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.968          | 0.6523      | 0.027       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.931          | 0.6477      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.903          | 0.6452      | 0.027       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.895          | 0.6476      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.966          | 0.6521      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.908          | 0.6473      | 0.029       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.992          | 0.6543      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.537          | 0.6115      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.905          | 0.6454      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.921          | 0.6499      | 0.029       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.891          | 0.6454      | 0.027       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.538          | 0.6147      | 0.028       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.922          | 0.6478      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.921          | 0.6496      | 0.03        | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.95           | 0.6501      | 0.027       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.574          | 0.6118      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.906          | 0.6455      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.896          | 0.6453      | 0.028       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.736          | 0.6281      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.961          | 0.6533      | 0.049       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.87           | 0.6425      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.871          | 0.6443      | 0.03        | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
